Z327	1	82	8	4	1	4
Z328	1	85	8	3	1	3
U275	1	88	8	2	1	2
Z331	1	91	8	1	1	1
Z332	1	94	8	0	1	0
Z334	2	1	8	79	5	15
Z335	2	4	8	78	5	14
U278	2	7	8	77	5	13
Z338	2	10	8	76	5	12
Z339	2	13	8	75	5	11
U280	2	16	8	74	5	10
Z342	2	19	8	73	5	9
U281	2	22	8	72	5	8
Z345	2	25	8	71	5	7
Z346	2	28	8	70	5	6
U283	2	31	8	69	5	5
Z349	2	34	8	68	5	4
Z350	2	37	8	67	5	3
Z352	2	40	8	66	5	2
Z353	2	43	8	65	5	1
U286	2	46	8	64	5	0
Z356	2	49	8	95	6	15
Z357	2	52	8	94	6	14
U288	2	55	8	93	6	13
Z360	2	58	8	92	6	12
U289	2	61	8	91	6	11
Z363	2	64	8	90	6	10
Z364	2	67	8	89	6	9
U291	2	70	8	88	6	8
Z367	2	73	8	87	6	7
Z368	2	76	8	86	6	6
Z370	2	79	8	85	6	5
Z371	2	82	8	84	6	4
U294	2	85	8	83	6	3
Z374	2	88	8	82	6	2
Z375	2	91	8	81	6	1
U296	2	94	8	80	6	0
U297	1	1	9	31	2	15
Z379	1	4	9	30	2	14
Z380	1	7	9	29	2	13
U299	1	10	9	28	2	12
Z383	1	13	9	27	2	11
Z384	1	16	9	26	2	10
Z386	1	19	9	25	2	9
Z387	1	22	9	24	2	8
U302	1	25	9	23	2	7
Z390	1	28	9	22	2	6
Z391	1	31	9	21	2	5
U304	1	34	9	20	2	4
Z394	1	37	9	19	2	3
U305	1	40	9	18	2	2
Z397	1	43	9	17	2	1
Z398	1	46	9	16	2	0
U307	1	49	9	15	1	15
Z401	1	52	9	14	1	14
Z402	1	55	9	13	1	13
Z404	1	58	9	12	1	12
Z405	1	61	9	11	1	11
U310	1	64	9	10	1	10
Z408	1	67	9	9	1	9
Z409	1	70	9	8	1	8
U312	1	73	9	7	1	7
Z412	1	76	9	6	1	6
U313	1	79	9	5	1	5
Z415	1	82	9	4	1	4
Z416	1	85	9	3	1	3
U315	1	88	9	2	1	2
Z419	1	91	9	1	1	1
Z420	1	94	9	0	1	0
Z422	2	1	9	79	5	15
Z423	2	4	9	78	5	14
U318	2	7	9	77	5	13
Z426	2	10	9	76	5	12
Z427	2	13	9	75	5	11
U320	2	16	9	74	5	10
Z430	2	19	9	73	5	9
U321	2	22	9	72	5	8
Z433	2	25	9	71	5	7
Z434	2	28	9	70	5	6
U323	2	31	9	69	5	5
Z437	2	34	9	68	5	4
Z438	2	37	9	67	5	3
Z440	2	40	9	66	5	2
Z441	2	43	9	65	5	1
U326	2	46	9	64	5	0
Z444	2	49	9	95	6	15
Z445	2	52	9	94	6	14
U328	2	55	9	93	6	13
Z448	2	58	9	92	6	12
U329	2	61	9	91	6	11
Z451	2	64	9	90	6	10
Z452	2	67	9	89	6	9
U331	2	70	9	88	6	8
Z455	2	73	9	87	6	7
Z456	2	76	9	86	6	6
Z458	2	79	9	85	6	5
Z459	2	82	9	84	6	4
U334	2	85	9	83	6	3
Z462	2	88	9	82	6	2
Z463	2	91	9	81	6	1
U336	2	94	9	80	6	0
Z289	1	3	8	48	4	0
Z290	1	6	8	49	4	1
U258	1	9	8	50	4	2
Z293	1	12	8	51	4	3
Z294	1	15	8	52	4	4
U260	1	18	8	53	4	5
Z297	1	21	8	54	4	6
U261	1	24	8	55	4	7
Z300	1	27	8	56	4	8
Z301	1	30	8	57	4	9
U263	1	33	8	58	4	10
Z304	1	36	8	59	4	11
Z305	1	39	8	60	4	12
Z307	1	42	8	61	4	13
Z308	1	45	8	62	4	14
U266	1	48	8	63	4	15
Z311	1	51	8	32	3	0
Z312	1	54	8	33	3	1
U268	1	57	8	34	3	2
Z315	1	60	8	35	3	3
U269	1	63	8	36	3	4
Z318	1	66	8	37	3	5
Z319	1	69	8	38	3	6
U271	1	72	8	39	3	7
Z322	1	75	8	40	3	8
Z323	1	78	8	41	3	9
Z325	1	81	8	42	3	10
Z326	1	84	8	43	3	11
U274	1	87	8	44	3	12
Z329	1	90	8	45	3	13
Z330	1	93	8	46	3	14
U276	1	96	8	47	3	15
Z333	2	3	8	96	7	0
U277	2	6	8	97	7	1
Z336	2	9	8	98	7	2
Z337	2	12	8	99	7	3
U279	2	15	8	100	7	4
Z340	2	18	8	101	7	5
Z341	2	21	8	102	7	6
Z343	2	24	8	103	7	7
Z344	2	27	8	104	7	8
U282	2	30	8	105	7	9
Z347	2	33	8	106	7	10
Z348	2	36	8	107	7	11
U284	2	39	8	108	7	12
Z351	2	42	8	109	7	13
U285	2	45	8	110	7	14
Z354	2	48	8	111	7	15
Z355	2	51	8	112	8	0
U287	2	54	8	113	8	1
Z358	2	57	8	114	8	2
Z359	2	60	8	115	8	3
Z361	2	63	8	116	8	4
Z362	2	66	8	117	8	5
U290	2	69	8	118	8	6
Z365	2	72	8	119	8	7
Z366	2	75	8	120	8	8
U292	2	78	8	121	8	9
Z369	2	81	8	122	8	10
U293	2	84	8	123	8	11
Z372	2	87	8	124	8	12
Z373	2	90	8	125	8	13
U295	2	93	8	126	8	14
Z376	2	96	8	127	8	15
Z377	1	3	9	48	4	0
Z378	1	6	9	49	4	1
U298	1	9	9	50	4	2
Z381	1	12	9	51	4	3
Z382	1	15	9	52	4	4
U300	1	18	9	53	4	5
Z385	1	21	9	54	4	6
U301	1	24	9	55	4	7
Z388	1	27	9	56	4	8
Z389	1	30	9	57	4	9
U303	1	33	9	58	4	10
Z392	1	36	9	59	4	11
Z393	1	39	9	60	4	12
Z395	1	42	9	61	4	13
Z396	1	45	9	62	4	14
U306	1	48	9	63	4	15
Z399	1	51	9	32	3	0
Z400	1	54	9	33	3	1
U308	1	57	9	34	3	2
Z403	1	60	9	35	3	3
U309	1	63	9	36	3	4
Z406	1	66	9	37	3	5
Z407	1	69	9	38	3	6
U311	1	72	9	39	3	7
Z410	1	75	9	40	3	8
Z411	1	78	9	41	3	9
Z413	1	81	9	42	3	10
Z414	1	84	9	43	3	11
U314	1	87	9	44	3	12
Z417	1	90	9	45	3	13
Z418	1	93	9	46	3	14
U316	1	96	9	47	3	15
Z421	2	3	9	96	7	0
U317	2	6	9	97	7	1
Z424	2	9	9	98	7	2
Z425	2	12	9	99	7	3
U319	2	15	9	100	7	4
Z428	2	18	9	101	7	5
Z429	2	21	9	102	7	6
Z431	2	24	9	103	7	7
Z432	2	27	9	104	7	8
U322	2	30	9	105	7	9
Z435	2	33	9	106	7	10
Z436	2	36	9	107	7	11
U324	2	39	9	108	7	12
Z439	2	42	9	109	7	13
U325	2	45	9	110	7	14
Z442	2	48	9	111	7	15
Z443	2	51	9	112	8	0
U327	2	54	9	113	8	1
Z446	2	57	9	114	8	2
Z447	2	60	9	115	8	3
Z449	2	63	9	116	8	4
Z450	2	66	9	117	8	5
U330	2	69	9	118	8	6
Z453	2	72	9	119	8	7
Z454	2	75	9	120	8	8
U332	2	78	9	121	8	9
Z457	2	81	9	122	8	10
U333	2	84	9	123	8	11
Z460	2	87	9	124	8	12
Z461	2	90	9	125	8	13
U335	2	93	9	126	8	14
Z464	2	96	9	127	8	15
U337	1	1	10	31	2	15
Z467	1	4	10	30	2	14
Z468	1	7	10	29	2	13
U339	1	10	10	28	2	12
Z471	1	13	10	27	2	11
Z472	1	16	10	26	2	10
Z474	1	19	10	25	2	9
Z475	1	22	10	24	2	8
U342	1	25	10	23	2	7
Z478	1	28	10	22	2	6
Z479	1	31	10	21	2	5
U344	1	34	10	20	2	4
Z482	1	37	10	19	2	3
U345	1	40	10	18	2	2
Z485	1	43	10	17	2	1
Z486	1	46	10	16	2	0
U347	1	49	10	15	1	15
Z489	1	52	10	14	1	14
Z490	1	55	10	13	1	13
Z492	1	58	10	12	1	12
Z493	1	61	10	11	1	11
U350	1	64	10	10	1	10
Z496	1	67	10	9	1	9
Z497	1	70	10	8	1	8
U352	1	73	10	7	1	7
Z500	1	76	10	6	1	6
U353	1	79	10	5	1	5
Z503	1	82	10	4	1	4
Z504	1	85	10	3	1	3
U355	1	88	10	2	1	2
Z507	1	91	10	1	1	1
Z508	1	94	10	0	1	0
Z510	2	1	10	79	5	15
Z511	2	4	10	78	5	14
U358	2	7	10	77	5	13
Z514	2	10	10	76	5	12
Z515	2	13	10	75	5	11
U360	2	16	10	74	5	10
Z518	2	19	10	73	5	9
U361	2	22	10	72	5	8
Z521	2	25	10	71	5	7
Z522	2	28	10	70	5	6
U363	2	31	10	69	5	5
Z525	2	34	10	68	5	4
Z526	2	37	10	67	5	3
Z528	2	40	10	66	5	2
Z529	2	43	10	65	5	1
U366	2	46	10	64	5	0
Z532	2	49	10	95	6	15
Z533	2	52	10	94	6	14
U368	2	55	10	93	6	13
Z536	2	58	10	92	6	12
U369	2	61	10	91	6	11
Z539	2	64	10	90	6	10
Z540	2	67	10	89	6	9
U371	2	70	10	88	6	8
Z543	2	73	10	87	6	7
Z544	2	76	10	86	6	6
Z546	2	79	10	85	6	5
Z547	2	82	10	84	6	4
U374	2	85	10	83	6	3
Z550	2	88	10	82	6	2
Z551	2	91	10	81	6	1
Z553	2	94	10	80	6	0
U381	1	1	11	31	2	15
Z565	1	4	11	30	2	14
Z566	1	7	11	29	2	13
U382	1	10	11	28	2	12
Z567	1	13	11	27	2	11
Z568	1	16	11	26	2	10
U383	1	19	11	25	2	9
Z569	1	22	11	24	2	8
Z570	1	25	11	23	2	7
U384	1	28	11	22	2	6
Z571	1	31	11	21	2	5
Z572	1	34	11	20	2	4
Z573	1	37	11	19	2	3
Z574	1	40	11	18	2	2
Z575	1	43	11	17	2	1
Z576	1	46	11	16	2	0
Y639	1	49	11	15	1	15
Y637	1	52	11	14	1	14
Y635	1	55	11	13	1	13
Y633	1	58	11	12	1	12
Y631	1	61	11	11	1	11
Y629	1	64	11	10	1	10
Y627	1	67	11	9	1	9
Y625	1	70	11	8	1	8
Y623	1	73	11	7	1	7
Y621	1	76	11	6	1	6
Y619	1	79	11	5	1	5
Y617	1	82	11	4	1	4
Y615	1	85	11	3	1	3
Y613	1	88	11	2	1	2
Y611	1	91	11	1	1	1
Y609	1	94	11	0	1	0
Y607	2	1	11	79	5	15
Y605	2	4	11	78	5	14
Y603	2	7	11	77	5	13
Y601	2	10	11	76	5	12
Y599	2	13	11	75	5	11
Y597	2	16	11	74	5	10
Y595	2	19	11	73	5	9
Y593	2	22	11	72	5	8
Y591	2	25	11	71	5	7
Y589	2	28	11	70	5	6
Y587	2	31	11	69	5	5
Y585	2	34	11	68	5	4
Y583	2	37	11	67	5	3
Y581	2	40	11	66	5	2
Y579	2	43	11	65	5	1
Y577	2	46	11	64	5	0
Z465	1	3	10	48	4	0
Z466	1	6	10	49	4	1
U338	1	9	10	50	4	2
Z469	1	12	10	51	4	3
Z470	1	15	10	52	4	4
U340	1	18	10	53	4	5
Z473	1	21	10	54	4	6
U341	1	24	10	55	4	7
Z476	1	27	10	56	4	8
Z477	1	30	10	57	4	9
U343	1	33	10	58	4	10
Z480	1	36	10	59	4	11
Z481	1	39	10	60	4	12
Z483	1	42	10	61	4	13
Z484	1	45	10	62	4	14
U346	1	48	10	63	4	15
Z487	1	51	10	32	3	0
Z488	1	54	10	33	3	1
U348	1	57	10	34	3	2
Z491	1	60	10	35	3	3
U349	1	63	10	36	3	4
Z494	1	66	10	37	3	5
Z495	1	69	10	38	3	6
U351	1	72	10	39	3	7
Z498	1	75	10	40	3	8
Z499	1	78	10	41	3	9
Z501	1	81	10	42	3	10
Z502	1	84	10	43	3	11
U354	1	87	10	44	3	12
Z505	1	90	10	45	3	13
Z506	1	93	10	46	3	14
U356	1	96	10	47	3	15
Z509	2	3	10	96	7	0
U357	2	6	10	97	7	1
Z512	2	9	10	98	7	2
Z513	2	12	10	99	7	3
U359	2	15	10	100	7	4
Z516	2	18	10	101	7	5
Z517	2	21	10	102	7	6
Z519	2	24	10	103	7	7
Z520	2	27	10	104	7	8
U362	2	30	10	105	7	9
Z523	2	33	10	106	7	10
Z524	2	36	10	107	7	11
U364	2	39	10	108	7	12
Z527	2	42	10	109	7	13
U365	2	45	10	110	7	14
Z530	2	48	10	111	7	15
Z531	2	51	10	112	8	0
U367	2	54	10	113	8	1
Z534	2	57	10	114	8	2
Z535	2	60	10	115	8	3
Z537	2	63	10	116	8	4
Z538	2	66	10	117	8	5
U370	2	69	10	118	8	6
Z541	2	72	10	119	8	7
Z542	2	75	10	120	8	8
U372	2	78	10	121	8	9
Z545	2	81	10	122	8	10
U373	2	84	10	123	8	11
Z548	2	87	10	124	8	12
Z549	2	90	10	125	8	13
U375	2	93	10	126	8	14
Z552	2	96	10	127	8	15
Z564	1	3	11	48	4	0
Z563	1	6	11	49	4	1
Z562	1	9	11	50	4	2
U380	1	12	11	51	4	3
Z561	1	15	11	52	4	4
Z560	1	18	11	53	4	5
U379	1	21	11	54	4	6
Z559	1	24	11	55	4	7
Z558	1	27	11	56	4	8
U378	1	30	11	57	4	9
Z557	1	33	11	58	4	10
Z556	1	36	11	59	4	11
U377	1	39	11	60	4	12
Z555	1	42	11	61	4	13
Z554	1	45	11	62	4	14
U376	1	48	11	63	4	15
Y640	1	51	11	32	3	0
Y638	1	54	11	33	3	1
Y636	1	57	11	34	3	2
Y634	1	60	11	35	3	3
Y632	1	63	11	36	3	4
Y630	1	66	11	37	3	5
Y628	1	69	11	38	3	6
Y626	1	72	11	39	3	7
Y624	1	75	11	40	3	8
Y622	1	78	11	41	3	9
Y620	1	81	11	42	3	10
Y618	1	84	11	43	3	11
Y616	1	87	11	44	3	12
Y614	1	90	11	45	3	13
Y612	1	93	11	46	3	14
Y610	1	96	11	47	3	15
Y608	2	3	11	96	7	0
Y606	2	6	11	97	7	1
Y604	2	9	11	98	7	2
Y602	2	12	11	99	7	3
Y600	2	15	11	100	7	4
Y598	2	18	11	101	7	5
Y596	2	21	11	102	7	6
Y594	2	24	11	103	7	7
Y592	2	27	11	104	7	8
Y590	2	30	11	105	7	9
Y588	2	33	11	106	7	10
Y586	2	36	11	107	7	11
Y584	2	39	11	108	7	12
Y582	2	42	11	109	7	13
Y580	2	45	11	110	7	14
Y578	2	48	11	111	7	15
Y575	1	1	12	31	2	15
Y573	1	4	12	30	2	14
Y571	1	7	12	29	2	13
Y569	1	10	12	28	2	12
Y567	1	13	12	27	2	11
Y565	1	16	12	26	2	10
Y563	1	19	12	25	2	9
Y561	1	22	12	24	2	8
Y559	1	25	12	23	2	7
Y557	1	28	12	22	2	6
Y555	1	31	12	21	2	5
Y553	1	34	12	20	2	4
Y551	1	37	12	19	2	3
Y549	1	40	12	18	2	2
Y547	1	43	12	17	2	1
Y545	1	46	12	16	2	0
Y543	1	49	12	15	1	15
Y541	1	52	12	14	1	14
Y539	1	55	12	13	1	13
Y537	1	58	12	12	1	12
Y535	1	61	12	11	1	11
Y533	1	64	12	10	1	10
Y531	1	67	12	9	1	9
Y529	1	70	12	8	1	8
Y527	1	73	12	7	1	7
Y525	1	76	12	6	1	6
Y523	1	79	12	5	1	5
Y521	1	82	12	4	1	4
Y519	1	85	12	3	1	3
Y517	1	88	12	2	1	2
Y515	1	91	12	1	1	1
Y513	1	94	12	0	1	0
Y511	2	1	12	79	5	15
Y509	2	4	12	78	5	14
Y507	2	7	12	77	5	13
Y505	2	10	12	76	5	12
Y503	2	13	12	75	5	11
Y501	2	16	12	74	5	10
Y499	2	19	12	73	5	9
Y497	2	22	12	72	5	8
Y495	2	25	12	71	5	7
Y493	2	28	12	70	5	6
Y491	2	31	12	69	5	5
Y489	2	34	12	68	5	4
Y487	2	37	12	67	5	3
Y485	2	40	12	66	5	2
Y483	2	43	12	65	5	1
Y481	2	46	12	64	5	0
Y479	2	49	12	95	6	15
Y477	2	52	12	94	6	14
Y475	2	55	12	93	6	13
Y473	2	58	12	92	6	12
Y471	2	61	12	91	6	11
Y469	2	64	12	90	6	10
Y467	2	67	12	89	6	9
Y465	2	70	12	88	6	8
Y463	2	73	12	87	6	7
Y461	2	76	12	86	6	6
Y459	2	79	12	85	6	5
Y457	2	82	12	84	6	4
Y455	2	85	12	83	6	3
Y453	2	88	12	82	6	2
Y451	2	91	12	81	6	1
Y449	2	94	12	80	6	0
Y576	1	3	12	48	4	0
Y574	1	6	12	49	4	1
Y572	1	9	12	50	4	2
Y570	1	12	12	51	4	3
Y568	1	15	12	52	4	4
Y566	1	18	12	53	4	5
Y564	1	21	12	54	4	6
Y562	1	24	12	55	4	7
Y560	1	27	12	56	4	8
Y558	1	30	12	57	4	9
Y556	1	33	12	58	4	10
Y554	1	36	12	59	4	11
Y552	1	39	12	60	4	12
Y550	1	42	12	61	4	13
Y548	1	45	12	62	4	14
Y546	1	48	12	63	4	15
Y544	1	51	12	32	3	0
Y542	1	54	12	33	3	1
Y540	1	57	12	34	3	2
Y538	1	60	12	35	3	3
Y536	1	63	12	36	3	4
Y534	1	66	12	37	3	5
Y532	1	69	12	38	3	6
Y530	1	72	12	39	3	7
Y528	1	75	12	40	3	8
Y526	1	78	12	41	3	9
Y524	1	81	12	42	3	10
Y522	1	84	12	43	3	11
Y520	1	87	12	44	3	12
Y518	1	90	12	45	3	13
Y516	1	93	12	46	3	14
Y514	1	96	12	47	3	15
Y512	2	3	12	96	7	0
Y510	2	6	12	97	7	1
Y508	2	9	12	98	7	2
Y506	2	12	12	99	7	3
Y504	2	15	12	100	7	4
Y502	2	18	12	101	7	5
Y500	2	21	12	102	7	6
Y498	2	24	12	103	7	7
Y496	2	27	12	104	7	8
Y494	2	30	12	105	7	9
Y492	2	33	12	106	7	10
Y490	2	36	12	107	7	11
Y488	2	39	12	108	7	12
Y486	2	42	12	109	7	13
Y484	2	45	12	110	7	14
Y482	2	48	12	111	7	15
Y480	2	51	12	112	8	0
Y478	2	54	12	113	8	1
Y476	2	57	12	114	8	2
Y474	2	60	12	115	8	3
Y472	2	63	12	116	8	4
Y470	2	66	12	117	8	5
Y468	2	69	12	118	8	6
Y466	2	72	12	119	8	7
Y464	2	75	12	120	8	8
Y462	2	78	12	121	8	9
Y460	2	81	12	122	8	10
Y458	2	84	12	123	8	11
Y456	2	87	12	124	8	12
Y454	2	90	12	125	8	13
Y452	2	93	12	126	8	14
Y450	2	96	12	127	8	15
Y447	1	1	13	31	2	15
Y445	1	4	13	30	2	14
Y443	1	7	13	29	2	13
Y441	1	10	13	28	2	12
Y439	1	13	13	27	2	11
Y437	1	16	13	26	2	10
Y435	1	19	13	25	2	9
Y433	1	22	13	24	2	8
Y431	1	25	13	23	2	7
Y429	1	28	13	22	2	6
Y427	1	31	13	21	2	5
Y425	1	34	13	20	2	4
Y423	1	37	13	19	2	3
Y421	1	40	13	18	2	2
Y419	1	43	13	17	2	1
Y417	1	46	13	16	2	0
Y415	1	49	13	15	1	15
Y413	1	52	13	14	1	14
Y411	1	55	13	13	1	13
Y409	1	58	13	12	1	12
Y407	1	61	13	11	1	11
Y405	1	64	13	10	1	10
Y403	1	67	13	9	1	9
Y401	1	70	13	8	1	8
Y399	1	73	13	7	1	7
Y397	1	76	13	6	1	6
Y395	1	79	13	5	1	5
Y393	1	82	13	4	1	4
Y391	1	85	13	3	1	3
Y389	1	88	13	2	1	2
Y387	1	91	13	1	1	1
Y385	1	94	13	0	1	0
Y383	2	1	13	79	5	15
Y381	2	4	13	78	5	14
Y379	2	7	13	77	5	13
Y377	2	10	13	76	5	12
Y375	2	13	13	75	5	11
Y373	2	16	13	74	5	10
Y371	2	19	13	73	5	9
Y369	2	22	13	72	5	8
Y367	2	25	13	71	5	7
Y365	2	28	13	70	5	6
Y363	2	31	13	69	5	5
Y361	2	34	13	68	5	4
Y359	2	37	13	67	5	3
Y357	2	40	13	66	5	2
Y355	2	43	13	65	5	1
Y353	2	46	13	64	5	0
Y351	2	49	13	95	6	15
Y349	2	52	13	94	6	14
Y347	2	55	13	93	6	13
Y345	2	58	13	92	6	12
Y343	2	61	13	91	6	11
Y341	2	64	13	90	6	10
Y339	2	67	13	89	6	9
Y337	2	70	13	88	6	8
Y335	2	73	13	87	6	7
Y333	2	76	13	86	6	6
Y331	2	79	13	85	6	5
Y329	2	82	13	84	6	4
Y327	2	85	13	83	6	3
Y325	2	88	13	82	6	2
Y323	2	91	13	81	6	1
Y321	2	94	13	80	6	0
Y448	1	3	13	48	4	0
Y446	1	6	13	49	4	1
Y444	1	9	13	50	4	2
Y442	1	12	13	51	4	3
Y440	1	15	13	52	4	4
Y438	1	18	13	53	4	5
Y436	1	21	13	54	4	6
Y434	1	24	13	55	4	7
Y432	1	27	13	56	4	8
Y430	1	30	13	57	4	9
Y428	1	33	13	58	4	10
Y426	1	36	13	59	4	11
Y424	1	39	13	60	4	12
Y422	1	42	13	61	4	13
Y420	1	45	13	62	4	14
Y418	1	48	13	63	4	15
Y416	1	51	13	32	3	0
Y414	1	54	13	33	3	1
Y412	1	57	13	34	3	2
Y410	1	60	13	35	3	3
Y408	1	63	13	36	3	4
Y406	1	66	13	37	3	5
Y404	1	69	13	38	3	6
Y402	1	72	13	39	3	7
Y400	1	75	13	40	3	8
Y398	1	78	13	41	3	9
Y396	1	81	13	42	3	10
Y394	1	84	13	43	3	11
Y392	1	87	13	44	3	12
Y390	1	90	13	45	3	13
Y388	1	93	13	46	3	14
Y386	1	96	13	47	3	15
Y384	2	3	13	96	7	0
Y382	2	6	13	97	7	1
Y380	2	9	13	98	7	2
Y378	2	12	13	99	7	3
Y376	2	15	13	100	7	4
Y374	2	18	13	101	7	5
Y372	2	21	13	102	7	6
Y370	2	24	13	103	7	7
Y368	2	27	13	104	7	8
Y366	2	30	13	105	7	9
Y364	2	33	13	106	7	10
Y362	2	36	13	107	7	11
Y360	2	39	13	108	7	12
Y358	2	42	13	109	7	13
Y356	2	45	13	110	7	14
Y354	2	48	13	111	7	15
Y352	2	51	13	112	8	0
Y350	2	54	13	113	8	1
Y348	2	57	13	114	8	2
Y346	2	60	13	115	8	3
Y344	2	63	13	116	8	4
Y342	2	66	13	117	8	5
Y340	2	69	13	118	8	6
Y338	2	72	13	119	8	7
Y336	2	75	13	120	8	8
Y334	2	78	13	121	8	9
Y332	2	81	13	122	8	10
Y330	2	84	13	123	8	11
Y328	2	87	13	124	8	12
Y326	2	90	13	125	8	13
Y324	2	93	13	126	8	14
Y322	2	96	13	127	8	15
