channel, mean, rms, meanerr, rmserr, tv
  634, 750.00, 5.00, 0., 0., 1
  635, 750.00, 5.00, 0., 0., 1
  636, 750.00, 5.00, 0., 0., 1
  637, 750.00, 5.00, 0., 0., 1
  638, 750.00, 5.00, 0., 0., 1
  639, 750.00, 5.00, 0., 0., 1
  640, 750.00, 5.00, 0., 0., 1
  641, 750.00, 5.00, 0., 0., 1
  642, 750.00, 5.00, 0., 0., 1
  643, 750.00, 5.00, 0., 0., 1
  644, 750.00, 5.00, 0., 0., 1
  645, 750.00, 5.00, 0., 0., 1
  646, 750.00, 5.00, 0., 0., 1
  647, 750.00, 5.00, 0., 0., 1
  648, 750.00, 5.00, 0., 0., 1
  649, 750.00, 5.00, 0., 0., 1
  650, 750.00, 5.00, 0., 0., 1
  651, 750.00, 5.00, 0., 0., 1
  652, 750.00, 5.00, 0., 0., 1
  653, 750.00, 5.00, 0., 0., 1
  654, 750.00, 5.00, 0., 0., 1
  655, 750.00, 5.00, 0., 0., 1
  656, 750.00, 5.00, 0., 0., 1
  657, 750.00, 5.00, 0., 0., 1
  658, 750.00, 5.00, 0., 0., 1
  659, 750.00, 5.00, 0., 0., 1
  660, 750.00, 5.00, 0., 0., 1
  661, 750.00, 5.00, 0., 0., 1
  662, 750.00, 5.00, 0., 0., 1
  663, 750.00, 5.00, 0., 0., 1
  664, 750.00, 5.00, 0., 0., 1
  665, 750.00, 5.00, 0., 0., 1
  666, 750.00, 5.00, 0., 0., 1
  667, 750.00, 5.00, 0., 0., 1
  668, 750.00, 5.00, 0., 0., 1
  669, 750.00, 5.00, 0., 0., 1
  670, 750.00, 5.00, 0., 0., 1
  671, 750.00, 5.00, 0., 0., 1
  672, 750.00, 5.00, 0., 0., 1
  673, 750.00, 5.00, 0., 0., 1
  674, 750.00, 5.00, 0., 0., 1
  675, 750.00, 5.00, 0., 0., 1
  676, 750.00, 5.00, 0., 0., 1
  677, 750.00, 5.00, 0., 0., 1
  678, 750.00, 5.00, 0., 0., 1
  679, 750.00, 5.00, 0., 0., 1
  680, 750.00, 5.00, 0., 0., 1
  681, 750.00, 5.00, 0., 0., 1
  682, 750.00, 5.00, 0., 0., 1
  683, 750.00, 5.00, 0., 0., 1
  684, 750.00, 5.00, 0., 0., 1
  685, 750.00, 5.00, 0., 0., 1
  686, 750.00, 5.00, 0., 0., 1
  687, 750.00, 5.00, 0., 0., 1
  688, 750.00, 5.00, 0., 0., 1
  689, 750.00, 5.00, 0., 0., 1
  690, 750.00, 5.00, 0., 0., 1
  691, 750.00, 5.00, 0., 0., 1
  692, 750.00, 5.00, 0., 0., 1
  693, 750.00, 5.00, 0., 0., 1
  694, 750.00, 5.00, 0., 0., 1
  695, 750.00, 5.00, 0., 0., 1
  696, 750.00, 5.00, 0., 0., 1
  697, 750.00, 5.00, 0., 0., 1
  698, 750.00, 5.00, 0., 0., 1
  699, 750.00, 5.00, 0., 0., 1
  700, 750.00, 5.00, 0., 0., 1
  701, 750.00, 5.00, 0., 0., 1
  702, 750.00, 5.00, 0., 0., 1
  703, 750.00, 5.00, 0., 0., 1
  704, 750.00, 5.00, 0., 0., 1
  705, 750.00, 5.00, 0., 0., 1
  706, 750.00, 5.00, 0., 0., 1
  707, 750.00, 5.00, 0., 0., 1
  708, 750.00, 5.00, 0., 0., 1
  709, 750.00, 5.00, 0., 0., 1
  710, 750.00, 5.00, 0., 0., 1
  711, 750.00, 5.00, 0., 0., 1
  712, 750.00, 5.00, 0., 0., 1
  713, 750.00, 5.00, 0., 0., 1
  714, 750.00, 5.00, 0., 0., 1
  715, 750.00, 5.00, 0., 0., 1
  716, 750.00, 5.00, 0., 0., 1
  717, 750.00, 5.00, 0., 0., 1
  718, 750.00, 5.00, 0., 0., 1
  719, 750.00, 5.00, 0., 0., 1
  720, 750.00, 5.00, 0., 0., 1
  721, 750.00, 5.00, 0., 0., 1
  722, 750.00, 5.00, 0., 0., 1
  723, 750.00, 5.00, 0., 0., 1
  724, 750.00, 5.00, 0., 0., 1
  725, 750.00, 5.00, 0., 0., 1
  726, 750.00, 5.00, 0., 0., 1
  727, 750.00, 5.00, 0., 0., 1
  728, 750.00, 5.00, 0., 0., 1
  729, 750.00, 5.00, 0., 0., 1
  730, 750.00, 5.00, 0., 0., 1
  731, 750.00, 5.00, 0., 0., 1
  732, 750.00, 5.00, 0., 0., 1
  733, 750.00, 5.00, 0., 0., 1
  734, 750.00, 5.00, 0., 0., 1
  735, 750.00, 5.00, 0., 0., 1
  736, 750.00, 5.00, 0., 0., 1
  737, 750.00, 5.00, 0., 0., 1
  738, 750.00, 5.00, 0., 0., 1
  739, 750.00, 5.00, 0., 0., 1
  740, 750.00, 5.00, 0., 0., 1
  741, 750.00, 5.00, 0., 0., 1
  742, 750.00, 5.00, 0., 0., 1
  743, 750.00, 5.00, 0., 0., 1
  744, 750.00, 5.00, 0., 0., 1
  745, 750.00, 5.00, 0., 0., 1
  746, 750.00, 5.00, 0., 0., 1
  747, 750.00, 5.00, 0., 0., 1
  748, 750.00, 5.00, 0., 0., 1
  749, 750.00, 5.00, 0., 0., 1
  750, 750.00, 5.00, 0., 0., 1
  751, 750.00, 5.00, 0., 0., 1
  752, 750.00, 5.00, 0., 0., 1
  753, 750.00, 5.00, 0., 0., 1
  754, 750.00, 5.00, 0., 0., 1
  755, 750.00, 5.00, 0., 0., 1
  756, 750.00, 5.00, 0., 0., 1
  757, 750.00, 5.00, 0., 0., 1
  758, 750.00, 5.00, 0., 0., 1
  759, 750.00, 5.00, 0., 0., 1
  760, 750.00, 5.00, 0., 0., 1
  761, 750.00, 5.00, 0., 0., 1
  762, 750.00, 5.00, 0., 0., 1
  763, 750.00, 5.00, 0., 0., 1
  764, 750.00, 5.00, 0., 0., 1
  765, 750.00, 5.00, 0., 0., 1
  766, 750.00, 5.00, 0., 0., 1
  767, 750.00, 5.00, 0., 0., 1
  768, 750.00, 5.00, 0., 0., 1
  769, 750.00, 5.00, 0., 0., 1
  770, 750.00, 5.00, 0., 0., 1
  771, 750.00, 5.00, 0., 0., 1
  772, 750.00, 5.00, 0., 0., 1
  773, 750.00, 5.00, 0., 0., 1
  774, 750.00, 5.00, 0., 0., 1
  775, 750.00, 5.00, 0., 0., 1
  776, 750.00, 5.00, 0., 0., 1
  777, 750.00, 5.00, 0., 0., 1
  778, 750.00, 5.00, 0., 0., 1
  779, 750.00, 5.00, 0., 0., 1
  780, 750.00, 5.00, 0., 0., 1
  781, 750.00, 5.00, 0., 0., 1
  782, 750.00, 5.00, 0., 0., 1
  783, 750.00, 5.00, 0., 0., 1
  784, 750.00, 5.00, 0., 0., 1
  785, 750.00, 5.00, 0., 0., 1
  786, 750.00, 5.00, 0., 0., 1
  787, 750.00, 5.00, 0., 0., 1
  788, 750.00, 5.00, 0., 0., 1
  789, 750.00, 5.00, 0., 0., 1
  790, 750.00, 5.00, 0., 0., 1
  791, 750.00, 5.00, 0., 0., 1
  792, 750.00, 5.00, 0., 0., 1
  793, 750.00, 5.00, 0., 0., 1
  794, 750.00, 5.00, 0., 0., 1
  795, 750.00, 5.00, 0., 0., 1
  796, 750.00, 5.00, 0., 0., 1
  797, 750.00, 5.00, 0., 0., 1
  798, 750.00, 5.00, 0., 0., 1
  799, 750.00, 5.00, 0., 0., 1
  800, 750.00, 5.00, 0., 0., 1
  801, 750.00, 5.00, 0., 0., 1
  802, 750.00, 5.00, 0., 0., 1
  803, 750.00, 5.00, 0., 0., 1
  804, 750.00, 5.00, 0., 0., 1
  805, 750.00, 5.00, 0., 0., 1
  806, 750.00, 5.00, 0., 0., 1
  807, 750.00, 5.00, 0., 0., 1
  808, 750.00, 5.00, 0., 0., 1
  809, 750.00, 5.00, 0., 0., 1
  810, 750.00, 5.00, 0., 0., 1
  811, 750.00, 5.00, 0., 0., 1
  812, 750.00, 5.00, 0., 0., 1
  813, 750.00, 5.00, 0., 0., 1
  814, 750.00, 5.00, 0., 0., 1
  815, 750.00, 5.00, 0., 0., 1
  816, 750.00, 5.00, 0., 0., 1
  817, 750.00, 5.00, 0., 0., 1
  818, 750.00, 5.00, 0., 0., 1
  819, 750.00, 5.00, 0., 0., 1
  820, 750.00, 5.00, 0., 0., 1
  821, 750.00, 5.00, 0., 0., 1
  822, 750.00, 5.00, 0., 0., 1
  823, 750.00, 5.00, 0., 0., 1
  824, 750.00, 5.00, 0., 0., 1
  825, 750.00, 5.00, 0., 0., 1
  826, 750.00, 5.00, 0., 0., 1
  827, 750.00, 5.00, 0., 0., 1
  828, 750.00, 5.00, 0., 0., 1
  829, 750.00, 5.00, 0., 0., 1
  830, 750.00, 5.00, 0., 0., 1
  831, 750.00, 5.00, 0., 0., 1
  832, 750.00, 5.00, 0., 0., 1
  833, 750.00, 5.00, 0., 0., 1
  834, 750.00, 5.00, 0., 0., 1
  835, 750.00, 5.00, 0., 0., 1
  836, 750.00, 5.00, 0., 0., 1
  837, 750.00, 5.00, 0., 0., 1
  838, 750.00, 5.00, 0., 0., 1
  839, 750.00, 5.00, 0., 0., 1
  840, 750.00, 5.00, 0., 0., 1
  841, 750.00, 5.00, 0., 0., 1
  842, 750.00, 5.00, 0., 0., 1
  843, 750.00, 5.00, 0., 0., 1
  844, 750.00, 5.00, 0., 0., 1
  845, 750.00, 5.00, 0., 0., 1
  846, 750.00, 5.00, 0., 0., 1
  847, 750.00, 5.00, 0., 0., 1
  848, 750.00, 5.00, 0., 0., 1
  849, 750.00, 5.00, 0., 0., 1
  850, 750.00, 5.00, 0., 0., 1
  851, 750.00, 5.00, 0., 0., 1
  852, 750.00, 5.00, 0., 0., 1
  853, 750.00, 5.00, 0., 0., 1
  854, 750.00, 5.00, 0., 0., 1
  855, 750.00, 5.00, 0., 0., 1
  856, 750.00, 5.00, 0., 0., 1
  857, 750.00, 5.00, 0., 0., 1
  858, 750.00, 5.00, 0., 0., 1
  859, 750.00, 5.00, 0., 0., 1
  860, 750.00, 5.00, 0., 0., 1
  861, 750.00, 5.00, 0., 0., 1
  862, 750.00, 5.00, 0., 0., 1
  863, 750.00, 5.00, 0., 0., 1
  864, 750.00, 5.00, 0., 0., 1
  865, 750.00, 5.00, 0., 0., 1
  866, 750.00, 5.00, 0., 0., 1
  867, 750.00, 5.00, 0., 0., 1
  868, 750.00, 5.00, 0., 0., 1
  869, 750.00, 5.00, 0., 0., 1
  870, 750.00, 5.00, 0., 0., 1
  871, 750.00, 5.00, 0., 0., 1
  872, 750.00, 5.00, 0., 0., 1
  873, 750.00, 5.00, 0., 0., 1
  874, 750.00, 5.00, 0., 0., 1
  875, 750.00, 5.00, 0., 0., 1
  876, 750.00, 5.00, 0., 0., 1
  877, 750.00, 5.00, 0., 0., 1
  878, 750.00, 5.00, 0., 0., 1
  879, 750.00, 5.00, 0., 0., 1
  880, 750.00, 5.00, 0., 0., 1
  881, 750.00, 5.00, 0., 0., 1
  882, 750.00, 5.00, 0., 0., 1
  883, 750.00, 5.00, 0., 0., 1
  884, 750.00, 5.00, 0., 0., 1
  885, 750.00, 5.00, 0., 0., 1
  886, 750.00, 5.00, 0., 0., 1
  887, 750.00, 5.00, 0., 0., 1
  888, 750.00, 5.00, 0., 0., 1
  889, 750.00, 5.00, 0., 0., 1
  890, 750.00, 5.00, 0., 0., 1
  891, 750.00, 5.00, 0., 0., 1
  892, 750.00, 5.00, 0., 0., 1
  893, 750.00, 5.00, 0., 0., 1
  894, 750.00, 5.00, 0., 0., 1
  895, 750.00, 5.00, 0., 0., 1
  896, 750.00, 5.00, 0., 0., 1
  897, 750.00, 5.00, 0., 0., 1
  898, 750.00, 5.00, 0., 0., 1
  899, 750.00, 5.00, 0., 0., 1
  900, 750.00, 5.00, 0., 0., 1
  901, 750.00, 5.00, 0., 0., 1
  902, 750.00, 5.00, 0., 0., 1
  903, 750.00, 5.00, 0., 0., 1
  904, 750.00, 5.00, 0., 0., 1
  905, 750.00, 5.00, 0., 0., 1
  906, 750.00, 5.00, 0., 0., 1
  907, 750.00, 5.00, 0., 0., 1
  908, 750.00, 5.00, 0., 0., 1
  909, 750.00, 5.00, 0., 0., 1
  910, 750.00, 5.00, 0., 0., 1
  911, 750.00, 5.00, 0., 0., 1
  912, 750.00, 5.00, 0., 0., 1
  913, 750.00, 5.00, 0., 0., 1
  914, 750.00, 5.00, 0., 0., 1
  915, 750.00, 5.00, 0., 0., 1
  916, 750.00, 5.00, 0., 0., 1
  917, 750.00, 5.00, 0., 0., 1
  918, 750.00, 5.00, 0., 0., 1
  919, 750.00, 5.00, 0., 0., 1
  920, 750.00, 5.00, 0., 0., 1
  921, 750.00, 5.00, 0., 0., 1
  922, 750.00, 5.00, 0., 0., 1
  923, 750.00, 5.00, 0., 0., 1
  924, 750.00, 5.00, 0., 0., 1
  925, 750.00, 5.00, 0., 0., 1
  926, 750.00, 5.00, 0., 0., 1
  927, 750.00, 5.00, 0., 0., 1
  928, 750.00, 5.00, 0., 0., 1
  929, 750.00, 5.00, 0., 0., 1
  930, 750.00, 5.00, 0., 0., 1
  931, 750.00, 5.00, 0., 0., 1
  932, 750.00, 5.00, 0., 0., 1
  933, 750.00, 5.00, 0., 0., 1
  934, 750.00, 5.00, 0., 0., 1
  935, 750.00, 5.00, 0., 0., 1
  936, 750.00, 5.00, 0., 0., 1
  937, 750.00, 5.00, 0., 0., 1
  938, 750.00, 5.00, 0., 0., 1
  939, 750.00, 5.00, 0., 0., 1
  940, 750.00, 5.00, 0., 0., 1
  941, 750.00, 5.00, 0., 0., 1
  942, 750.00, 5.00, 0., 0., 1
  943, 750.00, 5.00, 0., 0., 1
  944, 750.00, 5.00, 0., 0., 1
  945, 750.00, 5.00, 0., 0., 1
  946, 750.00, 5.00, 0., 0., 1
  947, 750.00, 5.00, 0., 0., 1
  948, 750.00, 5.00, 0., 0., 1
  949, 750.00, 5.00, 0., 0., 1
  950, 750.00, 5.00, 0., 0., 1
  951, 750.00, 5.00, 0., 0., 1
  952, 750.00, 5.00, 0., 0., 1
  953, 750.00, 5.00, 0., 0., 1
  954, 750.00, 5.00, 0., 0., 1
  955, 750.00, 5.00, 0., 0., 1
  956, 750.00, 5.00, 0., 0., 1
  957, 750.00, 5.00, 0., 0., 1
  958, 750.00, 5.00, 0., 0., 1
  959, 750.00, 5.00, 0., 0., 1
  960, 750.00, 5.00, 0., 0., 1
  961, 750.00, 5.00, 0., 0., 1
  962, 750.00, 5.00, 0., 0., 1
  963, 750.00, 5.00, 0., 0., 1
  964, 750.00, 5.00, 0., 0., 1
  965, 750.00, 5.00, 0., 0., 1
  966, 750.00, 5.00, 0., 0., 1
  967, 750.00, 5.00, 0., 0., 1
  968, 750.00, 5.00, 0., 0., 1
  969, 750.00, 5.00, 0., 0., 1
  970, 750.00, 5.00, 0., 0., 1
  971, 750.00, 5.00, 0., 0., 1
  972, 750.00, 5.00, 0., 0., 1
  973, 750.00, 5.00, 0., 0., 1
  974, 750.00, 5.00, 0., 0., 1
  975, 750.00, 5.00, 0., 0., 1
  976, 750.00, 5.00, 0., 0., 1
  977, 750.00, 5.00, 0., 0., 1
  978, 750.00, 5.00, 0., 0., 1
  979, 750.00, 5.00, 0., 0., 1
  980, 750.00, 5.00, 0., 0., 1
  981, 750.00, 5.00, 0., 0., 1
  982, 750.00, 5.00, 0., 0., 1
  983, 750.00, 5.00, 0., 0., 1
  984, 750.00, 5.00, 0., 0., 1
  985, 750.00, 5.00, 0., 0., 1
  986, 750.00, 5.00, 0., 0., 1
  987, 750.00, 5.00, 0., 0., 1
  988, 750.00, 5.00, 0., 0., 1
  989, 750.00, 5.00, 0., 0., 1
  990, 750.00, 5.00, 0., 0., 1
  991, 750.00, 5.00, 0., 0., 1
  992, 750.00, 5.00, 0., 0., 1
  993, 750.00, 5.00, 0., 0., 1
  994, 750.00, 5.00, 0., 0., 1
  995, 750.00, 5.00, 0., 0., 1
  996, 750.00, 5.00, 0., 0., 1
  997, 750.00, 5.00, 0., 0., 1
  998, 750.00, 5.00, 0., 0., 1
  999, 750.00, 5.00, 0., 0., 1
 1000, 750.00, 5.00, 0., 0., 1
 1001, 750.00, 5.00, 0., 0., 1
 1002, 750.00, 5.00, 0., 0., 1
 1003, 750.00, 5.00, 0., 0., 1
 1004, 750.00, 5.00, 0., 0., 1
 1005, 750.00, 5.00, 0., 0., 1
 1006, 750.00, 5.00, 0., 0., 1
 1007, 750.00, 5.00, 0., 0., 1
 1008, 750.00, 5.00, 0., 0., 1
 1009, 750.00, 5.00, 0., 0., 1
 1010, 750.00, 5.00, 0., 0., 1
 1011, 750.00, 5.00, 0., 0., 1
 1012, 750.00, 5.00, 0., 0., 1
 1013, 750.00, 5.00, 0., 0., 1
 1014, 750.00, 5.00, 0., 0., 1
 1015, 750.00, 5.00, 0., 0., 1
 1016, 750.00, 5.00, 0., 0., 1
 1017, 750.00, 5.00, 0., 0., 1
 1018, 750.00, 5.00, 0., 0., 1
 1019, 750.00, 5.00, 0., 0., 1
 1020, 750.00, 5.00, 0., 0., 1
 1021, 750.00, 5.00, 0., 0., 1
 1022, 750.00, 5.00, 0., 0., 1
 1023, 750.00, 5.00, 0., 0., 1
 1024, 750.00, 5.00, 0., 0., 1
 1025, 750.00, 5.00, 0., 0., 1
 1026, 750.00, 5.00, 0., 0., 1
 1027, 750.00, 5.00, 0., 0., 1
 1028, 750.00, 5.00, 0., 0., 1
 1029, 750.00, 5.00, 0., 0., 1
 1030, 750.00, 5.00, 0., 0., 1
 1031, 750.00, 5.00, 0., 0., 1
 1032, 750.00, 5.00, 0., 0., 1
 1033, 750.00, 5.00, 0., 0., 1
 1034, 750.00, 5.00, 0., 0., 1
 1035, 750.00, 5.00, 0., 0., 1
 1036, 750.00, 5.00, 0., 0., 1
 1037, 750.00, 5.00, 0., 0., 1
 1038, 750.00, 5.00, 0., 0., 1
 1039, 750.00, 5.00, 0., 0., 1
 1040, 750.00, 5.00, 0., 0., 1
 1041, 750.00, 5.00, 0., 0., 1
 1042, 750.00, 5.00, 0., 0., 1
 1043, 750.00, 5.00, 0., 0., 1
 1044, 750.00, 5.00, 0., 0., 1
 1045, 750.00, 5.00, 0., 0., 1
 1046, 750.00, 5.00, 0., 0., 1
 1047, 750.00, 5.00, 0., 0., 1
 1048, 750.00, 5.00, 0., 0., 1
 1049, 750.00, 5.00, 0., 0., 1
 1050, 750.00, 5.00, 0., 0., 1
 1051, 750.00, 5.00, 0., 0., 1
 1052, 750.00, 5.00, 0., 0., 1
 1053, 750.00, 5.00, 0., 0., 1
 1054, 750.00, 5.00, 0., 0., 1
 1055, 750.00, 5.00, 0., 0., 1
 1056, 750.00, 5.00, 0., 0., 1
 1057, 750.00, 5.00, 0., 0., 1
 1058, 750.00, 5.00, 0., 0., 1
 1059, 750.00, 5.00, 0., 0., 1
 1060, 750.00, 5.00, 0., 0., 1
 1061, 750.00, 5.00, 0., 0., 1
 1062, 750.00, 5.00, 0., 0., 1
 1063, 750.00, 5.00, 0., 0., 1
 1064, 750.00, 5.00, 0., 0., 1
 1065, 750.00, 5.00, 0., 0., 1
 1066, 750.00, 5.00, 0., 0., 1
 1067, 750.00, 5.00, 0., 0., 1
 1068, 750.00, 5.00, 0., 0., 1
 1069, 750.00, 5.00, 0., 0., 1
 1070, 750.00, 5.00, 0., 0., 1
 1071, 750.00, 5.00, 0., 0., 1
 1072, 750.00, 5.00, 0., 0., 1
 1073, 750.00, 5.00, 0., 0., 1
 1074, 750.00, 5.00, 0., 0., 1
 1075, 750.00, 5.00, 0., 0., 1
 1076, 750.00, 5.00, 0., 0., 1
 1077, 750.00, 5.00, 0., 0., 1
 1078, 750.00, 5.00, 0., 0., 1
 1079, 750.00, 5.00, 0., 0., 1
 1080, 750.00, 5.00, 0., 0., 1
 1081, 750.00, 5.00, 0., 0., 1
 1082, 750.00, 5.00, 0., 0., 1
 1083, 750.00, 5.00, 0., 0., 1
 1084, 750.00, 5.00, 0., 0., 1
 1085, 750.00, 5.00, 0., 0., 1
 1086, 750.00, 5.00, 0., 0., 1
 1087, 750.00, 5.00, 0., 0., 1
 1088, 750.00, 5.00, 0., 0., 1
 1089, 750.00, 5.00, 0., 0., 1
 1090, 750.00, 5.00, 0., 0., 1
 1091, 750.00, 5.00, 0., 0., 1
 1092, 750.00, 5.00, 0., 0., 1
 1093, 750.00, 5.00, 0., 0., 1
 1094, 750.00, 5.00, 0., 0., 1
 1095, 750.00, 5.00, 0., 0., 1
 1096, 750.00, 5.00, 0., 0., 1
 1097, 750.00, 5.00, 0., 0., 1
 1098, 750.00, 5.00, 0., 0., 1
 1099, 750.00, 5.00, 0., 0., 1
 1100, 750.00, 5.00, 0., 0., 1
 1101, 750.00, 5.00, 0., 0., 1
 1102, 750.00, 5.00, 0., 0., 1
 1103, 750.00, 5.00, 0., 0., 1
 1104, 750.00, 5.00, 0., 0., 1
 1105, 750.00, 5.00, 0., 0., 1
 1106, 750.00, 5.00, 0., 0., 1
 1107, 750.00, 5.00, 0., 0., 1
 1108, 750.00, 5.00, 0., 0., 1
 1109, 750.00, 5.00, 0., 0., 1
 1110, 750.00, 5.00, 0., 0., 1
 1111, 750.00, 5.00, 0., 0., 1
 1112, 750.00, 5.00, 0., 0., 1
 1113, 750.00, 5.00, 0., 0., 1
 1114, 750.00, 5.00, 0., 0., 1
 1115, 750.00, 5.00, 0., 0., 1
 1116, 750.00, 5.00, 0., 0., 1
 1117, 750.00, 5.00, 0., 0., 1
 1118, 750.00, 5.00, 0., 0., 1
 1119, 750.00, 5.00, 0., 0., 1
 1120, 750.00, 5.00, 0., 0., 1
 1121, 750.00, 5.00, 0., 0., 1
 1122, 750.00, 5.00, 0., 0., 1
 1123, 750.00, 5.00, 0., 0., 1
 1124, 750.00, 5.00, 0., 0., 1
 1125, 750.00, 5.00, 0., 0., 1
 1126, 750.00, 5.00, 0., 0., 1
 1127, 750.00, 5.00, 0., 0., 1
 1128, 750.00, 5.00, 0., 0., 1
 1129, 750.00, 5.00, 0., 0., 1
 1130, 750.00, 5.00, 0., 0., 1
 1131, 750.00, 5.00, 0., 0., 1
 1132, 750.00, 5.00, 0., 0., 1
 1133, 750.00, 5.00, 0., 0., 1
 1134, 750.00, 5.00, 0., 0., 1
 1135, 750.00, 5.00, 0., 0., 1
 1136, 750.00, 5.00, 0., 0., 1
 1137, 750.00, 5.00, 0., 0., 1
 1138, 750.00, 5.00, 0., 0., 1
 1139, 750.00, 5.00, 0., 0., 1
 1140, 750.00, 5.00, 0., 0., 1
 1141, 750.00, 5.00, 0., 0., 1
 1142, 750.00, 5.00, 0., 0., 1
 1143, 750.00, 5.00, 0., 0., 1
 1144, 750.00, 5.00, 0., 0., 1
 1145, 750.00, 5.00, 0., 0., 1
 1146, 750.00, 5.00, 0., 0., 1
 1147, 750.00, 5.00, 0., 0., 1
 1148, 750.00, 5.00, 0., 0., 1
 1149, 750.00, 5.00, 0., 0., 1
 1150, 750.00, 5.00, 0., 0., 1
 1151, 750.00, 5.00, 0., 0., 1
 1152, 750.00, 5.00, 0., 0., 1
 1153, 750.00, 5.00, 0., 0., 1
 1154, 750.00, 5.00, 0., 0., 1
 1155, 750.00, 5.00, 0., 0., 1
 1156, 750.00, 5.00, 0., 0., 1
 1157, 750.00, 5.00, 0., 0., 1
 1158, 750.00, 5.00, 0., 0., 1
 1159, 750.00, 5.00, 0., 0., 1
 1160, 750.00, 5.00, 0., 0., 1
 1161, 750.00, 5.00, 0., 0., 1
 1162, 750.00, 5.00, 0., 0., 1
 1163, 750.00, 5.00, 0., 0., 1
 1164, 750.00, 5.00, 0., 0., 1
 1165, 750.00, 5.00, 0., 0., 1
 1166, 750.00, 5.00, 0., 0., 1
 1167, 750.00, 5.00, 0., 0., 1
 1168, 750.00, 5.00, 0., 0., 1
 1169, 750.00, 5.00, 0., 0., 1
 1170, 750.00, 5.00, 0., 0., 1
 1171, 750.00, 5.00, 0., 0., 1
 1172, 750.00, 5.00, 0., 0., 1
 1173, 750.00, 5.00, 0., 0., 1
 1174, 750.00, 5.00, 0., 0., 1
 1175, 750.00, 5.00, 0., 0., 1
 1176, 750.00, 5.00, 0., 0., 1
 1177, 750.00, 5.00, 0., 0., 1
 1178, 750.00, 5.00, 0., 0., 1
 1179, 750.00, 5.00, 0., 0., 1
 1180, 750.00, 5.00, 0., 0., 1
 1181, 750.00, 5.00, 0., 0., 1
 1182, 750.00, 5.00, 0., 0., 1
 1183, 750.00, 5.00, 0., 0., 1
 1184, 750.00, 5.00, 0., 0., 1
 1185, 750.00, 5.00, 0., 0., 1
 1186, 750.00, 5.00, 0., 0., 1
 1187, 750.00, 5.00, 0., 0., 1
 1188, 750.00, 5.00, 0., 0., 1
 1189, 750.00, 5.00, 0., 0., 1
 1190, 750.00, 5.00, 0., 0., 1
 1191, 750.00, 5.00, 0., 0., 1
 1192, 750.00, 5.00, 0., 0., 1
 1193, 750.00, 5.00, 0., 0., 1
 1194, 750.00, 5.00, 0., 0., 1
 1195, 750.00, 5.00, 0., 0., 1
 1196, 750.00, 5.00, 0., 0., 1
 1197, 750.00, 5.00, 0., 0., 1
 1198, 750.00, 5.00, 0., 0., 1
 1199, 750.00, 5.00, 0., 0., 1
 1200, 750.00, 5.00, 0., 0., 1
 1201, 750.00, 5.00, 0., 0., 1
 1202, 750.00, 5.00, 0., 0., 1
 1203, 750.00, 5.00, 0., 0., 1
 1204, 750.00, 5.00, 0., 0., 1
 1205, 750.00, 5.00, 0., 0., 1
 1206, 750.00, 5.00, 0., 0., 1
 1207, 750.00, 5.00, 0., 0., 1
 1208, 750.00, 5.00, 0., 0., 1
 1209, 750.00, 5.00, 0., 0., 1
 1210, 750.00, 5.00, 0., 0., 1
 1211, 750.00, 5.00, 0., 0., 1
 1212, 750.00, 5.00, 0., 0., 1
 1213, 750.00, 5.00, 0., 0., 1
 1214, 750.00, 5.00, 0., 0., 1
 1215, 750.00, 5.00, 0., 0., 1
 1216, 750.00, 5.00, 0., 0., 1
 1217, 750.00, 5.00, 0., 0., 1
 1218, 750.00, 5.00, 0., 0., 1
 1219, 750.00, 5.00, 0., 0., 1
 1220, 750.00, 5.00, 0., 0., 1
 1221, 750.00, 5.00, 0., 0., 1
 1222, 750.00, 5.00, 0., 0., 1
 1223, 750.00, 5.00, 0., 0., 1
 1224, 750.00, 5.00, 0., 0., 1
 1225, 750.00, 5.00, 0., 0., 1
 1226, 750.00, 5.00, 0., 0., 1
 1227, 750.00, 5.00, 0., 0., 1
 1228, 750.00, 5.00, 0., 0., 1
 1229, 750.00, 5.00, 0., 0., 1
 1230, 750.00, 5.00, 0., 0., 1
 1231, 750.00, 5.00, 0., 0., 1
 1232, 750.00, 5.00, 0., 0., 1
 1233, 750.00, 5.00, 0., 0., 1
 1234, 750.00, 5.00, 0., 0., 1
 1235, 750.00, 5.00, 0., 0., 1
 1236, 750.00, 5.00, 0., 0., 1
 1237, 750.00, 5.00, 0., 0., 1
 1238, 750.00, 5.00, 0., 0., 1
 1239, 750.00, 5.00, 0., 0., 1
 1240, 750.00, 5.00, 0., 0., 1
 1241, 750.00, 5.00, 0., 0., 1
 1242, 750.00, 5.00, 0., 0., 1
 1243, 750.00, 5.00, 0., 0., 1
 1244, 750.00, 5.00, 0., 0., 1
 1245, 750.00, 5.00, 0., 0., 1
 1246, 750.00, 5.00, 0., 0., 1
 1247, 750.00, 5.00, 0., 0., 1
 1248, 750.00, 5.00, 0., 0., 1
 1249, 750.00, 5.00, 0., 0., 1
 1250, 750.00, 5.00, 0., 0., 1
 1251, 750.00, 5.00, 0., 0., 1
 1252, 750.00, 5.00, 0., 0., 1
 1253, 750.00, 5.00, 0., 0., 1
 1254, 750.00, 5.00, 0., 0., 1
 1255, 750.00, 5.00, 0., 0., 1
 1256, 750.00, 5.00, 0., 0., 1
